cf_type,addr,target,bpu_hit_uc_hit,bpu_hit_uc_miss,mispred_uc_hit,mispred_uc_miss,misfetch_uc_hit,misfetch_uc_miss,btb_miss_uc_hit,btb_miss_uc_miss,other_recovery_uc_hit,other_recovery_uc_miss,recover_redirect_extra_fetch_latency
2,7f585b466056,7f585b466370,0,3929,0,1,0,0,0,1,0,0,4
2,7f585b54e054,0,20,502,0,0,0,0,0,0,0,0,0
2,7f585b54e048,7f585b54e04a,61,805,0,21,0,0,0,1,0,0,44
1,7f585b466408,7f585b4660d0,0,338,0,0,0,0,0,1,0,0,2
2,7f585b54e04e,0,20,502,0,0,0,0,0,0,0,0,0
2,7f585b54e040,0,61,805,0,0,0,0,0,0,0,0,0
2,7f585b54e039,0,50,816,0,0,0,0,0,0,0,0,0
7,7f585b4cf87c,7f585bac5538,3006,19562,0,0,0,0,0,0,0,0,0
2,7f585b46607c,7f585b4663e8,0,1980,0,1,0,0,0,1,0,0,4
2,7f585b466074,0,0,1980,0,0,0,0,0,1,0,0,2
4,7f585b54f029,7f585b54f1c6,0,18,0,0,0,0,0,1,0,0,2
3,7f585b54e024,7f585baccf80,785,81,0,0,0,0,0,1,0,0,2
2,7f585b4660d4,7f585b4660f8,3,1977,0,0,0,0,0,1,0,0,2
2,7f585b466088,0,0,1642,0,0,0,0,0,0,0,0,0
7,7f585b4cf8ba,7f585b52e2c3,37,1071,0,0,0,0,0,0,0,0,0
2,7f585b4660fe,0,0,1980,0,0,0,0,0,0,0,0,0
1,7f585b4660ad,7f585b4660d0,2,1640,0,0,0,0,0,1,0,0,2
2,7f585b46615c,0,0,137,0,0,0,0,0,2,0,0,4
2,7f585b466153,0,0,137,0,0,0,0,0,0,0,0,0
1,7f585b46614a,7f585b466185,162,1818,0,0,0,0,0,51,0,0,102
7,7f585b4cf907,7f585b52e2db,21,1087,0,0,0,0,0,0,0,0,0
2,7f585b46617f,7f585b466238,311,5023,0,32,0,0,0,1,0,0,66
7,7f585b4cf969,7f585b52e28a,91,1017,0,0,0,0,0,0,0,0,0
2,7f585b46616c,0,0,137,0,0,0,0,0,0,0,0,0
2,7f585b46619f,7f585b466172,0,5197,0,0,0,0,0,1,0,0,2
2,7f585b466193,7f585b466150,471,4863,0,16,0,0,0,1,0,0,34
7,7f585b56fd83,7f585b570b30,3,291,0,0,0,1,0,0,0,0,2
7,7f585b4cf9b9,7f585b52e2b0,505,603,0,0,0,0,0,0,0,0,0
7,7f585b54f1ee,7f585b55ab54,0,18,0,0,0,0,0,0,0,0,0
7,7f585b56f9e2,7f585b5701d5,0,18,0,0,0,0,0,0,0,0,0
2,7f585b46625f,0,6,1974,0,0,0,0,0,0,0,0,0
2,7f585b466251,0,6,1974,0,0,0,0,0,0,0,0,0
2,7f585b466240,0,6,1974,0,0,0,0,0,0,0,0,0
7,7f585b567e78,7f585b57b437,1798,10186,0,0,0,0,0,0,0,0,0
2,7f585b466269,0,6,1974,0,0,0,0,0,0,0,0,0
2,7f585b466285,7f585b466295,0,1980,0,0,0,0,0,1,0,0,2
2,7f585b54ef54,7f585b54ef70,1,29,0,1,0,0,0,1,0,0,4
1,7f585b46637e,7f585b466295,0,1949,0,0,0,0,0,19,0,0,38
2,7f585b54ef77,0,1,29,0,0,0,0,0,0,0,0,0
7,7f585b56fb6b,7f585b570653,0,312,0,0,0,0,0,0,0,0,0
7,7f585b56f728,7f585b55dc06,0,806,0,0,0,0,0,0,0,0,0
7,7f585b5673db,7f585b3a74cd,206,8661,0,0,177,4806,0,1,0,0,9614
2,7f585b54efd3,0,0,18,0,0,0,0,0,0,0,0,0
2,7f585b54ef83,0,1,29,0,0,0,0,0,0,0,0,0
7,7f585b5673bb,7f585b5617f5,2,1624,0,0,0,1099,0,0,0,0,2198
2,7f585b54efa5,7f585b54ef60,0,30,0,0,0,0,0,17,0,0,34
7,7f585b460853,7f585b463990,3124,2877,0,0,0,0,0,0,0,0,0
2,7f585b561812,7f585b559174,2,323,0,0,0,0,0,1,0,0,2
3,7f585b56180b,7f585babba50,10,315,0,0,0,0,0,1,0,0,2
7,7f585b44044d,7f585b3a07e8,328,6920,0,0,0,2,0,0,0,0,4
2,7f585b561802,7f585b56180b,0,325,0,3,0,0,0,1,0,0,8
3,7f585b569c78,7f585baccf80,299,1858,0,0,0,0,0,1,0,0,2
4,7f585b440473,7f585b4405d8,140,7108,0,0,0,0,0,1,0,0,2
2,7f585b5698d6,0,5515,10661,0,0,0,0,0,1,0,0,2
2,7f585b5698cb,0,5515,10661,0,0,0,0,0,0,0,0,0
2,7f585b5698c0,7f585b56a020,5517,10963,0,3,0,0,0,1,0,0,8
1,7f585b569c80,7f585b5695b2,0,2157,0,0,0,0,0,1,0,0,2
2,7f585b5698b5,0,3218,13262,0,0,0,0,0,0,0,0,0
2,7f585b5698a3,0,3194,13286,0,0,0,0,0,0,0,0,0
2,7f585b5698e1,7f585b56a448,5339,10837,0,0,0,0,0,1,0,0,2
2,7f585b56991b,7f585b569929,2944,13232,0,1,0,0,0,1,0,0,4
2,7f585b569558,0,4391,14246,0,0,0,0,0,0,0,0,0
1,7f585b569946,7f585b5695e3,3046,13130,0,0,0,0,0,1,0,0,2
3,7f585b56993e,7f585b550e70,3700,12476,0,0,0,0,0,1,0,0,2
2,7f585b569930,7f585b56a398,5350,10826,0,0,0,0,0,1,0,0,2
2,7f585b569565,7f585b56957f,6362,12275,0,2,0,0,0,1,0,0,6
7,7f585b5685d0,7f585b57b000,661,7191,0,0,0,0,0,0,0,0,0
2,7f585b569590,7f585b569c78,3015,15622,0,3,0,0,0,10,0,0,26
2,7f585b569585,0,3056,15581,0,0,0,0,0,0,0,0,0
2,7f585b5695bd,0,3880,14757,0,0,0,0,0,0,0,0,0
2,7f585b5695b5,7f585b569610,4185,14452,2,1,0,0,0,1,0,0,4
2,7f585b5695f4,0,3260,15377,0,0,0,0,0,0,0,0,0
3,7f585b5695aa,7f585bacd070,6211,10269,0,0,0,0,0,1,0,0,2
2,7f585b5695a4,7f585b569c78,3018,13787,0,0,0,0,0,1,0,0,2
2,7f585b569619,0,4184,12621,0,0,0,0,0,0,0,0,0
7,7f585b46860c,7f585b373d4f,138,3791,0,0,0,0,0,0,0,0,0
2,7f585b56962e,7f585b5695b7,3888,12917,0,0,0,0,0,1,0,0,2
7,7f585b568a6c,7f585b558c3c,309,1360,0,0,0,0,0,0,0,0,0
2,7f585b569623,0,4188,12617,0,0,0,0,0,0,0,0,0
1,7f585b5696c4,7f585b5695e3,213,91,0,0,0,0,1,0,0,0,0
2,7f585b5616f9,7f585b55918b,400,1383,0,3,0,0,208,642,0,0,1290
3,7f585b5616f2,7f585babb370,1216,567,0,0,0,0,0,1,0,0,2
2,7f585b5616e9,7f585b55918b,461,4555,10,66,0,0,0,1,0,0,134
2,7f585b56171f,7f585b55918b,107,404,0,0,0,0,1,0,0,0,0
2,7f585b56170a,0,8,503,0,0,0,0,0,0,0,0,0
3,7f585b561702,7f585bac6360,70,441,0,0,0,0,0,1,0,0,2
2,7f585b569b6c,7f585b56a7c3,0,325,0,0,0,0,0,1,0,0,2
3,7f585b5617d8,7f585b56b390,0,325,0,0,0,0,0,14,0,0,28
2,7f585b5617c6,0,0,325,0,0,0,0,0,0,0,0,0
3,7f585b5617f0,7f585b567390,14,311,0,0,0,0,0,1,0,0,2
2,7f585b5617b7,0,0,325,0,0,0,0,0,0,0,0,0
7,7f585b4603aa,7f585b463c02,33,3896,0,0,0,0,0,0,0,0,0
2,7f585b44045c,0,135,7113,0,0,0,0,0,0,0,0,0
1,7f585b56880d,7f585b56849c,2,292,0,0,0,0,0,1,0,0,2
2,7f585b568042,7f585b568110,650,3272,0,0,0,0,0,1,0,0,2
3,7f585b460402,7f585baf6960,0,2,0,0,0,0,0,2,0,0,4
1,7f585b460430,7f585b460375,0,2,0,0,0,0,0,1,0,0,2
2,7f585b568474,7f585b568480,1717,6135,0,0,0,0,0,1,0,0,2
2,7f585b56846a,0,1735,6117,0,0,0,0,0,0,0,0,0
2,7f585b568861,7f585b5684e9,11,835,0,16,0,0,0,28,0,0,88
2,7f585b568460,0,1735,6117,0,0,0,0,0,0,0,0,0
1,7f585b568867,7f585b5686d0,178,386,0,0,0,0,0,1,0,0,2
1,7f585b568898,7f585b5687a0,91,821,0,0,0,0,0,17,0,0,34
2,7f585b5684dd,0,294,552,0,0,0,0,0,0,0,0,0
2,7f585b44089c,7f585b44043f,1651,5597,0,0,0,0,0,2,0,0,4
2,7f585b568892,7f585b568898,37,923,0,2,0,0,0,1,0,0,6
2,7f585b568496,7f585b568640,1091,6155,25,292,0,0,0,1,0,0,586
2,7f585b5684d4,7f585b5684da,306,594,1,13,0,0,0,2,0,0,30
3,7f585b440894,7f585b569510,283,6965,0,0,0,0,0,1,0,0,2
2,7f585b568486,7f585b568620,1422,6430,0,7,0,0,0,1,0,0,16
3,7f585b4600ff,7f585b470fe0,215,14702,0,0,0,0,0,1,0,0,2
2,7f585b4404fd,7f585b440558,140,7108,0,0,0,0,0,1,0,0,2
2,7f585b5684b5,7f585b568710,529,1331,0,8,0,0,0,1,0,0,18
1,7f585b4408b4,7f585b44043f,15,3519,0,0,0,0,0,1,0,0,2
2,7f585b5684eb,7f585b568698,1,281,0,0,0,0,1,277,0,0,554
3,7f585b4408ab,7f585babda70,3,3531,0,0,0,0,0,1,0,0,2
2,7f585b5684ac,7f585b5685c0,794,1084,0,1,0,0,0,1,0,0,4
2,7f585b5684e3,7f585b568858,309,537,0,0,0,0,0,1,0,0,2
2,7f585b5684a0,7f585b5685c0,1546,6306,0,6,0,0,0,1,0,0,14
2,7f585b568113,7f585b568125,657,3265,0,0,0,0,0,1,0,0,2
2,7f585b568917,0,57,1612,0,0,0,0,0,0,0,0,0
2,7f585b56894a,7f585b568f88,286,1383,0,0,0,0,0,202,0,0,404
1,7f585b460107,7f585b45ff72,492,14425,0,0,0,0,0,1,0,0,2
3,7f585b568939,7f585baccf80,1013,656,0,0,0,0,0,1,0,0,2
2,7f585b568130,7f585b567e68,0,18,0,0,0,0,0,1,0,0,2
2,7f585b568128,7f585b567e68,587,3335,0,1,0,0,0,11,0,0,24
3,7f585b56892e,7f585baccf80,1013,656,0,0,0,0,0,1,0,0,2
2,7f585b568923,0,57,1612,0,0,0,0,0,1,0,0,2
2,7f585b440560,7f585b440338,139,7109,0,0,0,0,0,1,0,0,2
2,7f585b5605d5,7f585b559147,15,617,0,4,0,0,0,1,0,0,10
4,7f585b5695cd,7f585b56989c,3194,15443,0,0,0,3,0,1,0,0,8
2,7f585b5605cd,7f585b5605ed,28,762,0,0,0,0,0,1,0,0,2
3,7f585b5605c6,7f585babb370,694,96,0,0,0,0,30,8,0,0,16
1,7f585b5605f9,7f585b559147,3,155,0,0,0,0,0,1,0,0,2
2,7f585b4685bc,7f585b468610,1,3928,0,0,0,0,0,39,0,0,78
2,7f585b4405f3,0,140,7108,0,0,0,0,0,0,0,0,0
2,7f585b5605f3,7f585b55e86e,6,212,0,0,0,0,0,13,0,0,26
2,7f585b4685b6,0,38,3891,0,0,0,0,0,0,0,0,0
2,7f585b4405e8,0,140,7108,0,0,0,0,0,0,0,0,0
3,7f585b5605e0,7f585babb4c0,62,345,0,0,0,0,0,1,0,0,2
2,7f585b5605e7,7f585b565d49,0,407,0,1,0,0,0,1,0,0,4
2,7f585b5605a6,7f585b55e865,3,609,0,0,0,0,0,1,0,0,2
2,7f585b44061a,0,0,3714,0,0,0,0,0,0,0,0,0
2,7f585b468617,7f585b4685ea,47,3882,0,0,0,0,0,10,0,0,20
1,7f585b568655,7f585b56849c,416,1075,0,0,0,0,0,1,0,0,2
2,7f585b568a55,0,727,942,0,0,0,0,0,0,0,0,0
7,7f585b56960e,7f585b578b20,2022,16615,0,0,0,0,0,0,0,0,0
2,7f585b440606,7f585b440883,0,7248,0,6,0,0,0,1,0,0,14
2,7f585b560604,7f585b5591b3,587,3318,0,0,0,0,0,1,0,0,2
3,7f585b568644,7f585b553790,90,1401,0,0,0,0,0,45,0,0,90
2,7f585b440639,7f585b440883,118,3596,0,0,0,0,0,9,0,0,18
2,7f585b568669,7f585b568698,0,18,0,0,0,0,0,1,0,0,2
2,7f585b568623,7f585b5687f8,1,605,0,3,0,0,0,1,0,0,8
2,7f585b568663,0,12,42,0,0,0,0,0,1,0,0,2
2,7f585b568665,7f585b5686c0,12,42,0,0,0,0,0,0,0,0,0
2,7f585b56869b,7f585b5687a0,18,282,0,0,0,0,1,0,0,0,0
3,7f585b4402de,7f585b43f380,234,7014,0,0,0,0,0,46,0,0,92
2,7f585b5686d2,7f585b5686f0,9,591,0,8,0,0,0,1,0,0,18
2,7f585b5686d7,7f585b5687a0,6,288,0,0,0,0,1,0,0,0,0
2,7f585b4402d5,0,249,6999,0,0,0,0,0,0,0,0,0
2,7f585b5686c9,7f585b568667,6,48,0,2,0,0,0,1,0,0,6
2,7f585b44028d,0,249,6999,0,0,0,0,0,0,0,0,0
2,7f585b4402c4,0,249,6999,0,0,0,0,0,0,0,0,0
2,7f585b4402fb,7f585b4404f8,1767,5481,0,0,0,0,0,1,0,0,2
2,7f585b4402b8,0,249,6999,0,0,0,0,0,0,0,0,0
2,7f585b4606fd,7f585b460b84,1079,4922,0,3,0,0,0,1,0,0,8
2,7f585b5686f3,7f585b5687e8,5,301,0,0,0,0,0,12,0,0,24
3,7f585b4402f1,7f585bb055b0,257,6991,0,0,0,0,0,1,0,0,2
2,7f585b4606f5,0,909,5092,0,0,0,0,0,0,0,0,0
2,7f585b4402aa,0,249,6999,0,0,0,0,0,0,0,0,0
1,7f585b4602ed,7f585b46031f,150,3779,0,0,0,0,0,1,0,0,2
2,7f585b4606e7,0,909,5092,0,0,0,0,0,0,0,0,0
2,7f585b56871d,7f585b56871f,258,702,0,3,0,0,0,1,0,0,8
1,7f585b56875c,7f585b568728,0,42,0,0,0,0,0,1,0,0,2
2,7f585b460712,0,134576,124087,0,0,0,0,0,0,0,0,0
2,7f585b460757,0,1259,4742,0,0,0,0,0,0,0,0,0
3,7f585b568716,7f585bac05d0,73,887,0,0,0,0,0,1,0,0,2
3,7f585b460348,7f585b45fdb0,1781,2148,0,0,0,0,0,1,0,0,2
2,7f585b46074f,0,1259,4742,0,0,0,0,0,0,0,0,0
2,7f585b46034f,7f585b460359,81,3848,0,0,0,0,0,1,0,0,2
2,7f585b44034e,7f585b440450,135,7113,0,0,0,0,0,1,0,0,2
1,7f585b46070d,7f585b460730,1087,4848,0,0,0,0,0,1,0,0,2
2,7f585b440340,0,438,6810,0,0,0,0,0,0,0,0,0
2,7f585b460338,0,149,3780,0,0,0,0,0,0,0,0,0
2,7f585b460373,7f585b460375,80,3849,0,3,0,0,0,1,0,0,8
2,7f585b460732,7f585b460710,133701,124962,0,0,0,0,0,1,0,0,2
2,7f585b460331,0,149,3780,0,0,0,0,0,0,0,0,0
2,7f585b56872b,7f585b568890,29,931,0,0,0,0,0,1,0,0,2
2,7f585b460768,7f585b4607a6,1067,4934,0,1,0,0,0,1,0,0,4
2,7f585b46032c,7f585b460310,182,7777,8,135,0,0,0,1,0,0,272
2,7f585b460722,7f585b460748,132574,126089,406,1428,0,0,0,1,0,0,2858
2,7f585b460726,0,131276,121452,0,0,0,0,0,5,0,0,10
2,7f585b560fd9,7f585b5616e3,1334,3681,0,0,0,0,0,1,0,0,2
3,7f585b568f92,7f585b553080,172,1497,0,0,0,0,0,1,0,0,2
1,7f585b568f97,7f585b568a44,727,942,0,0,0,0,0,1,0,0,2
1,7f585b460b8d,7f585b460748,0,66,0,0,0,0,0,1,0,0,2
3,7f585b460385,7f585b35bc20,76,3853,0,0,0,0,0,1,0,0,2
2,7f585b4607b8,7f585b46081e,1059,4942,0,0,0,0,0,1,0,0,2
2,7f585b4603b6,7f585b4603e3,0,2,0,0,0,0,0,1,0,0,2
1,7f585b5687ef,7f585b5685c2,37,317,0,0,0,0,1,0,0,0,0
1,7f585b5687a7,7f585b5685c2,485,1021,0,0,0,0,0,1,0,0,2
1,7f585b463c50,7f585b463ccc,13381,18653,0,0,0,0,0,1,0,0,2
2,7f585b56b84d,7f585b56b89b,1890,5226,0,0,0,0,0,1,0,0,2
2,7f585b463c0c,7f585b4638f0,2536,1393,0,0,0,0,0,1,0,0,2
3,7f585b56b842,7f585b550e70,3047,4069,0,0,0,0,0,1,0,0,2
2,7f585b56b001,0,0,304,0,0,0,0,0,3,0,0,6
1,7f585b56b007,7f585b56a7ab,3,301,0,0,0,0,0,92,0,0,184
2,7f585b4638dd,7f585b46395e,1067,4934,0,0,0,0,0,1,0,0,2
2,7f585b4638d3,0,1123,4878,0,0,0,0,0,0,0,0,0
2,7f585b4638c9,7f585b4639db,28548,46433,4,4,0,0,0,1,0,0,10
2,7f585b463ccf,7f585b463cb0,18905,43571,3,0,0,0,0,1,0,0,2
2,7f585b463cc3,7f585b4641e8,18880,43596,20,16,0,0,0,1,0,0,34
2,7f585b4638fe,0,36322,32658,0,0,0,0,2,0,0,0,0
2,7f585b56b555,7f585b56ba08,325,7435,0,2,0,0,0,1,0,0,6
2,7f585b56b50c,7f585b56b5d3,1170,10147,5,25,0,0,0,1,0,0,52
2,7f585b56b541,0,325,7435,0,0,0,0,0,0,0,0,0
2,7f585b56b579,7f585b56b837,1856,5296,0,2,0,0,0,1,0,0,6
3,7f585b56357c,7f585b567390,0,18,0,0,0,0,0,1,0,0,2
2,7f585b56b534,0,307,7453,0,0,0,0,0,0,0,0,0
2,7f585b463969,7f585b463988,2890,3111,0,0,0,0,0,316,0,0,632
2,7f585b56b562,0,353,6799,0,0,0,0,0,0,0,0,0
2,7f585b56b527,0,307,7453,0,0,0,0,0,0,0,0,0
3,7f585b563566,7f585b567390,0,18,0,0,0,0,0,1,0,0,2
2,7f585b463998,0,3124,2877,0,0,0,0,0,0,0,0,0
1,7f585b463dde,7f585b4638f0,12672,4982,0,0,0,0,0,1,0,0,2
2,7f585b56b593,7f585b56ba08,11,25,0,1,0,0,0,1,0,0,4
1,7f585b56b5d6,7f585b56b89b,856,2701,0,0,0,0,1,0,0,0,0
3,7f585b46398b,7f585b4606b0,792,5209,0,0,0,0,0,1,0,0,2
2,7f585b4639ca,7f585b4639d7,1038,4963,0,4,0,0,0,1,0,0,10
2,7f585b56b586,0,0,36,0,0,0,0,0,1,0,0,2
1,7f585b563584,7f585b558aa8,18,0,0,0,0,0,1,0,0,0,0
1,7f585b463dff,7f585b4638f0,134,1259,0,0,0,0,0,1,0,0,2
2,7f585b563dbd,7f585b55f830,0,18,0,0,0,0,0,1,0,0,2
2,7f585b563db1,0,0,18,0,0,0,0,0,0,0,0,0
1,7f585b463de9,7f585b4638f0,9390,8261,0,0,0,0,1,0,0,0,0
2,7f585b463a1f,7f585b463a78,39259,67756,1,138,0,0,0,2,0,0,280
2,7f585b463e13,7f585b464301,2,957,0,0,0,0,0,1,0,0,2
2,7f585b463e56,7f585b4638f0,242,400,0,0,0,0,0,1,0,0,2
3,7f585b56ba16,7f585b569510,180,464,0,0,0,0,0,1,0,0,2
2,7f585b463e4d,7f585b464312,2,3136,0,23,0,0,0,1,0,0,48
2,7f585b463a05,0,39130,67885,0,0,0,0,0,1,0,0,2
3,7f585b463a7b,7f585b470e10,0,129,0,0,0,0,0,1,0,0,2
1,7f585b463e39,7f585b4638f0,868,525,0,0,0,0,6,3,0,0,6
1,7f585b56ba3e,7f585b56b89b,6,638,0,0,0,0,1,0,0,0,0
1,7f585b463a73,7f585b463a29,60223,46663,0,0,0,0,0,1,0,0,2
1,7f585b463e73,7f585b4638f0,104,76,0,0,0,0,1,0,0,0,0
3,7f585b56ba32,7f585babda70,29,615,0,0,0,0,0,1,0,0,2
2,7f585b463a31,0,60243,46772,0,0,0,0,0,2,0,0,4
2,7f585b463a27,7f585b463a70,67278,39608,1,1,0,0,0,1,0,0,4
2,7f585b56ba24,0,11,633,0,0,0,0,0,0,0,0,0
1,7f585b463ed0,7f585b4638f0,4,176,0,0,0,0,1,0,0,0,0
1,7f585b463a87,7f585b463a2d,2,127,0,0,0,0,0,3,0,0,6
2,7f585b463af7,7f585b463b0f,2089,12828,0,0,0,0,0,1,0,0,2
3,7f585b463ae3,7f585b45fe80,52,14865,0,0,0,0,0,1,0,0,2
1,7f585b463f1b,7f585b4638f0,247,260,0,0,0,0,1,0,0,0,0
2,7f585b463b18,7f585b4638f0,8489,6428,0,0,0,0,8,11,0,0,22
2,7f585b463f09,7f585b4638f0,337,705,0,4,0,0,1,0,0,0,8
1,7f585b463f31,7f585b4638b8,1066,4935,0,0,0,0,0,3,0,0,6
2,7f585b463f27,7f585b4643ce,1093,4908,0,0,0,0,0,1,0,0,2
3,7f585b56b3c8,7f585babda70,6,298,0,0,0,0,0,3,0,0,6
3,7f585b463bfd,7f585b4602c0,161,3768,0,0,0,0,0,1,0,0,2
2,7f585b56b3b0,7f585b56b3c0,0,629,0,1,0,0,0,1,0,0,4
3,7f585b56b3a8,7f585b569510,289,340,0,0,0,0,0,1,0,0,2
2,7f585b56a45c,7f585b569913,2930,13066,0,1,0,0,0,338,0,0,678
2,7f585b56a451,7f585b569913,5336,10840,0,3,0,0,0,1,0,0,8
1,7f585b562048,7f585b558aa8,34,3,0,0,0,0,1,0,0,0,0
2,7f585b56a04f,0,0,304,0,0,0,0,0,0,0,0,0
2,7f585b56a061,7f585b56a074,0,304,0,0,0,0,0,25,0,0,50
2,7f585b56a0d3,7f585b56a0f2,0,304,0,1,0,0,0,59,0,0,120
2,7f585b562496,7f585b5591f4,64,1047,0,0,0,0,0,1,0,0,2
3,7f585b56248f,7f585b557c50,37,1074,0,0,0,0,0,1,0,0,2
2,7f585b56a0b6,0,0,304,0,0,0,0,0,0,0,0,0
7,7f585b56b8ac,7f585b572eff,623,10694,0,0,0,30,0,0,0,0,60
2,7f585b56a15e,7f585b56a181,0,304,0,0,0,0,0,1,0,0,2
7,7f585b463915,7f585b464857,38369,30611,0,0,0,0,0,0,0,0,0
2,7f585b56a13f,0,0,304,0,0,0,0,0,0,0,0,0
4,7f585b56b572,7f585b56b575,408,6744,0,0,0,0,0,0,0,0,0
2,7f585b56a1da,0,0,304,0,0,0,0,0,0,0,0,0
2,7f585b56a59d,0,0,304,0,0,0,0,0,1,0,0,2
2,7f585b56a1d1,0,0,304,0,0,0,0,0,0,0,0,0
2,7f585b56a1c8,0,0,304,0,0,0,0,0,0,0,0,0
2,7f585b56a5be,7f585b56affb,0,304,0,0,0,0,0,1,0,0,2
2,7f585b56a1e8,0,0,304,0,0,0,0,0,0,0,0,0
2,7f585b56a206,7f585b56a599,0,304,0,0,0,0,0,1,0,0,2
4,7f585b463a3f,7f585b463dd8,30521,76494,0,0,10024,26351,0,1,0,0,52704
2,7f585b562f05,7f585b55a36a,55,1233,0,0,0,0,0,1,0,0,2
7,7f585b56b3da,7f585b56a7be,0,304,0,0,0,0,0,0,0,0,0
3,7f585b56a7b9,7f585b56b390,3,301,0,0,0,0,0,1,0,0,2
1,7f585b56a7be,7f585b5696c1,0,304,0,0,0,0,0,1,0,0,2
7,7f585b56b3bc,7f585b5617dd,0,325,0,0,0,0,0,0,0,0,0
1,7f585b56a7ee,7f585b5695e3,1,324,0,0,0,0,0,1,0,0,2
2,7f585b56a3ac,7f585b569936,3862,12314,0,0,0,0,0,1,0,0,2
2,7f585b56a3a1,0,5350,10826,0,0,0,0,0,0,0,0,0
3,7f585b56a7e6,7f585b550520,0,325,0,0,0,0,0,1,0,0,2
7,7f585b59653a,7f585bab9470,13943,30986,0,0,20,18,0,0,0,0,36
7,7f585b59631b,7f585b5966b1,3,568,0,0,0,0,0,0,0,0,0
2,7f585b43f3d2,7f585b43f3e8,297,7,0,0,0,0,0,1,0,0,2
2,7f585b43f3c9,0,0,304,0,0,0,0,0,0,0,0,0
2,7f585b43f3f9,0,1887,5361,0,0,0,0,0,0,0,0,0
2,7f585b43f3b4,7f585b43f3e8,1590,5354,0,0,0,0,0,1,0,0,2
2,7f585b43f3ae,7f585b43f3b6,228,7020,0,2,0,0,0,1,0,0,6
2,7f585b43f3a4,0,234,7014,0,0,0,0,0,0,0,0,0
7,7f585b43f405,7f585b4402e3,267,6981,0,0,0,0,0,0,0,0,0
2,7f585b596479,7f585b596540,16389,28540,1,525,0,0,0,1,0,0,1052
2,7f585b59646a,0,15849,29080,0,0,0,0,0,1,0,0,2
2,7f585b596429,7f585b596790,16879,28050,0,2,0,0,0,1,0,0,6
2,7f585b5964dd,0,0,572,0,0,0,0,0,0,0,0,0
2,7f585b5964d4,7f585b59651a,5558,39371,5,597,0,0,0,1,0,0,1196
2,7f585b5968b3,7f585b596a48,0,38,0,0,0,0,0,1,0,0,2
2,7f585b5964a0,0,22070,22288,0,0,0,0,0,0,0,0,0
2,7f585b5964e4,7f585b59651a,105,467,1,0,0,0,0,1,0,0,2
2,7f585b59691c,7f585b596937,0,38,0,0,0,0,0,1,0,0,2
2,7f585b59697c,0,1,37,0,0,0,0,0,0,0,0,0
2,7f585b596965,0,1,37,0,0,0,0,0,0,0,0,0
2,7f585b5969dc,7f585b5969a8,25,507,0,24,0,0,0,1,0,0,50
2,7f585b596593,7f585b5968b0,0,571,0,56,0,0,0,2,0,0,116
2,7f585b5965d7,7f585b596a10,0,533,0,165,0,0,0,1,0,0,332
2,7f585b5965c1,0,0,533,0,0,0,0,0,0,0,0,0
3,7f585b5969b3,7f585baf69a0,52,480,0,0,0,0,0,1,0,0,2
3,7f585b5965ef,7f585b35b640,0,333,0,0,0,0,0,1,0,0,2
1,7f585b5965a0,7f585b5965b4,0,533,0,0,0,0,0,1,0,0,2
3,7f585b59661c,7f585baf69a0,5,366,0,0,0,0,0,1,0,0,2
1,7f585b596a04,7f585b596603,0,38,0,0,0,0,0,1,0,0,2
1,7f585b596a3d,7f585b596633,0,200,0,0,0,0,0,1,0,0,2
3,7f585b596a29,7f585b35b6a0,143,57,0,0,0,0,1,0,0,0,0
3,7f585b596a61,7f585baf6960,0,38,0,0,0,0,0,1,0,0,2
1,7f585b596a9f,7f585b59690b,0,38,0,0,0,0,0,1,0,0,2
2,7f585b5962d4,0,1,570,0,0,0,0,0,3,0,0,6
2,7f585b5966c9,0,3,568,0,0,0,0,0,3,0,0,6
2,7f585b5962c1,7f585b5962d0,1,570,0,0,0,0,0,1,0,0,2
3,7f585b5966ac,7f585b5962a0,1,570,0,0,0,0,0,1,0,0,2
2,7f585b596311,0,1,570,0,0,0,0,0,1,0,0,2
2,7f585b59674d,0,3,568,0,0,0,0,0,0,0,0,0
2,7f585b596704,7f585b59674a,3,568,0,0,0,0,0,1,0,0,2
1,7f585b59678a,7f585b5964c1,447,124,0,0,0,0,1,0,0,0,0
1,7f585b5967a6,7f585b59645c,15849,29080,0,0,0,0,0,1,0,0,2
7,7f5863c04404,7f5863c044d1,0,18,0,0,0,0,0,0,0,0,0
7,7f5863c044dc,7f5863b8cd0d,0,18,0,0,0,0,0,0,0,0,0
2,7f585b52df7d,0,0,1108,0,0,0,0,0,0,0,0,0
2,7f585b52df73,0,90,1018,0,0,0,0,0,0,0,0,0
2,7f585b52df62,0,90,1018,0,0,0,0,0,0,0,0,0
2,7f585b52df9d,0,0,1108,0,0,0,0,0,0,0,0,0
2,7f585b52dfd2,7f585b52e098,78,1030,0,15,0,0,0,1,0,0,32
2,7f585b52dfe4,7f585b52e09e,12,818,0,0,0,0,0,1,0,0,2
2,7f5863c04463,0,0,18,0,0,0,0,0,0,0,0,0
2,7f5863c0446a,0,0,18,0,0,0,0,0,0,0,0,0
2,7f5863c04468,0,0,18,0,0,0,0,0,0,0,0,0
2,7f5863c04477,7f5863c044c8,0,18,0,0,0,0,0,1,0,0,2
2,7f5863c04400,0,0,18,0,0,0,0,0,0,0,0,0
